1.742976069450378418e+00,1.661703228950500488e+00
1.384158730506896973e+00,1.983872056007385254e+00
1.017956376075744629e+00,1.978662133216857910e+00
1.999999523162841797e+00,2.999999046325683594e+00
1.993569612503051758e+00,2.999732732772827148e+00
1.350153565406799316e+00,1.195204138755798340e+00
1.027511477470397949e+00,1.034677267074584961e+00
1.857005476951599121e+00,1.168633103370666504e+00
1.720131993293762207e+00,1.151112914085388184e+00
1.000000476837158203e+00,2.999999046325683594e+00
1.000000476837158203e+00,2.999999046325683594e+00
1.542035579681396484e+00,1.321560502052307129e+00
1.122896313667297363e+00,1.152264475822448730e+00
1.179321527481079102e+00,1.258346557617187500e+00
1.999999523162841797e+00,2.999999046325683594e+00
1.842560410499572754e+00,1.893830180168151855e+00
1.801517963409423828e+00,1.289377093315124512e+00
1.066138505935668945e+00,1.082642316818237305e+00
1.629825592041015625e+00,1.874647974967956543e+00
1.701413035392761230e+00,1.853173136711120605e+00
1.987205386161804199e+00,2.999401330947875977e+00
1.037909388542175293e+00,1.047574281692504883e+00
1.794567346572875977e+00,1.165721178054809570e+00
1.999999523162841797e+00,2.999999046325683594e+00
1.999278187751770020e+00,2.999966859817504883e+00
1.783759117126464844e+00,1.794045090675354004e+00
1.749503254890441895e+00,1.855000138282775879e+00
1.629635453224182129e+00,1.247567176818847656e+00
1.019147992134094238e+00,1.024082422256469727e+00
1.886124730110168457e+00,1.110324144363403320e+00
1.039397239685058594e+00,2.005698442459106445e+00
1.737838268280029297e+00,1.229517579078674316e+00
1.012730836868286133e+00,1.016029715538024902e+00
1.859096169471740723e+00,1.911867856979370117e+00
1.029168486595153809e+00,1.036642789840698242e+00
1.998782515525817871e+00,2.999941110610961914e+00
1.010267019271850586e+00,1.012919902801513672e+00
1.023436427116394043e+00,1.029525995254516602e+00
1.004439353942871094e+00,1.998330116271972656e+00
1.004476785659790039e+00,1.005635142326354980e+00
1.820412993431091309e+00,1.854541420936584473e+00
1.886548876762390137e+00,1.121500730514526367e+00
1.891777753829956055e+00,1.928312659263610840e+00
1.014114737510681152e+00,1.989887118339538574e+00
1.911259651184082031e+00,1.941775083541870117e+00
1.928197145462036133e+00,1.073177456855773926e+00
1.918360471725463867e+00,1.081050992012023926e+00
1.019319295883178711e+00,1.989691853523254395e+00
1.002827882766723633e+00,1.003559589385986328e+00
1.010052561759948730e+00,1.993789315223693848e+00
1.961156845092773438e+00,1.039083123207092285e+00
1.003800511360168457e+00,1.004783749580383301e+00
1.001119256019592285e+00,1.001408934593200684e+00
1.002713203430175781e+00,1.003415107727050781e+00
1.001538991928100586e+00,1.001937389373779297e+00
1.000832557678222656e+00,1.001048088073730469e+00
1.002095818519592285e+00,1.002637982368469238e+00
1.902238011360168457e+00,1.095828652381896973e+00
1.009012699127197266e+00,1.995149254798889160e+00
1.939087748527526855e+00,1.060867667198181152e+00
1.000265479087829590e+00,1.000333905220031738e+00
1.015889883041381836e+00,1.988707304000854492e+00
1.932260632514953613e+00,1.955772757530212402e+00
1.962517976760864258e+00,1.975591421127319336e+00
1.921468853950500488e+00,1.948598146438598633e+00
1.010515570640563965e+00,1.995212316513061523e+00
1.972762584686279297e+00,1.982239246368408203e+00
1.000626087188720703e+00,1.000788331031799316e+00
1.928554296493530273e+00,1.071155309677124023e+00
1.007711648941040039e+00,1.996187448501586914e+00
1.009294390678405762e+00,1.994934439659118652e+00
1.000347256660461426e+00,1.000437259674072266e+00
1.947405457496643066e+00,1.052734851837158203e+00
1.009889364242553711e+00,1.994891405105590820e+00
1.956575632095336914e+00,1.971665620803833008e+00
1.006001353263854980e+00,1.997391343116760254e+00
1.938944935798645020e+00,1.061851143836975098e+00
1.978565335273742676e+00,1.021529316902160645e+00
1.952572345733642578e+00,1.047890305519104004e+00
1.005460023880004883e+00,1.997514963150024414e+00
1.000181913375854492e+00,1.000229001045227051e+00
1.003668785095214844e+00,1.998513460159301758e+00
1.969454765319824219e+00,1.030652880668640137e+00
1.989088535308837891e+00,1.992889881134033203e+00
1.963214635848999023e+00,1.976004958152770996e+00
1.000133991241455078e+00,1.000168681144714355e+00
1.000063180923461914e+00,1.000079512596130371e+00
1.000112056732177734e+00,1.000140905380249023e+00
1.000063776969909668e+00,1.000080108642578125e+00
1.000000476837158203e+00,1.000000476837158203e+00
1.973347783088684082e+00,1.026794195175170898e+00
1.000000476837158203e+00,2.999999046325683594e+00
1.973391890525817871e+00,1.982667207717895508e+00
1.980840921401977539e+00,1.019252300262451172e+00
1.000038981437683105e+00,1.000048995018005371e+00
1.000031113624572754e+00,1.000039100646972656e+00
1.005281329154968262e+00,1.997780203819274902e+00
1.002013206481933594e+00,1.999213457107543945e+00
1.003030180931091309e+00,1.998839020729064941e+00
1.977272391319274902e+00,1.985184907913208008e+00
1.002475500106811523e+00,1.999042510986328125e+00
1.000019788742065430e+00,1.000024795532226562e+00
1.000010371208190918e+00,1.000013232231140137e+00
1.000943303108215332e+00,1.999633193016052246e+00
1.001390218734741211e+00,1.999460816383361816e+00
1.000000476837158203e+00,2.999999046325683594e+00
1.000000476837158203e+00,2.999999046325683594e+00
1.993420839309692383e+00,1.006609678268432617e+00
1.982278108596801758e+00,1.988449811935424805e+00
1.977089643478393555e+00,1.023027420043945312e+00
1.979504466056823730e+00,1.986647009849548340e+00
1.986780405044555664e+00,1.991385102272033691e+00
