4.160859107971191406e+00,2.186696052551269531e+00
-2.431760787963867188e+00,2.592567443847656250e+00
6.131948232650756836e-01,-3.577631711959838867e+00
-2.196451663970947266e+00,-1.232098817825317383e+00
9.192565679550170898e-01,-2.373553276062011719e+00
-2.441132307052612305e+00,-2.610138058662414551e-01
-5.538848042488098145e-01,-6.687589287757873535e-01
-4.060784339904785156e+00,4.385092258453369141e-01
1.739045381546020508e+00,-3.069252669811248779e-01
-2.290003299713134766e+00,3.766821026802062988e-01
-2.870433330535888672e+00,1.556107163429260254e+00
2.168667793273925781e+00,-2.005817741155624390e-01
2.999961137771606445e+00,7.737820148468017578e-01
1.095261335372924805e+00,8.409289121627807617e-01
-1.248156785964965820e+00,-1.970382928848266602e+00
-1.226823329925537109e-01,-2.023942947387695312e+00
-1.693889260292053223e+00,-8.527920842170715332e-01
6.218405365943908691e-01,-1.202746510505676270e+00
2.196072578430175781e+00,2.110571146011352539e+00
-2.054214000701904297e+00,1.339387297630310059e+00
-8.414781093597412109e-01,-2.913601398468017578e+00
-1.186774015426635742e+00,3.287198781967163086e+00
3.020430326461791992e+00,1.915042847394943237e-01
2.084380626678466797e+00,1.216284751892089844e+00
-3.210087537765502930e+00,-9.836515784263610840e-02
-3.161624908447265625e+00,7.151747345924377441e-01
1.349230408668518066e-01,-2.349112510681152344e+00
1.482289433479309082e+00,-1.417683959007263184e+00
6.471542716026306152e-01,2.211261689662933350e-01
1.550911426544189453e+00,-8.592180609703063965e-01
2.147679328918457031e+00,-1.865143537521362305e+00
1.791988730430603027e+00,6.482251882553100586e-01
9.292628765106201172e-01,-7.938836216926574707e-01
1.902655482292175293e+00,1.623169779777526855e+00
-2.303143024444580078e+00,2.244745016098022461e+00
-5.106966495513916016e-01,-1.948204040527343750e+00
-1.196039915084838867e+00,3.216101601719856262e-02
2.702763795852661133e+00,1.349410891532897949e+00
-2.846044540405273438e+00,2.017710685729980469e+00
-3.188896894454956055e+00,2.591905355453491211e+00
2.457372426986694336e+00,2.021821290254592896e-01
-2.590020418167114258e+00,6.115719079971313477e-01
3.447221755981445312e+00,1.232365250587463379e+00
1.012698054313659668e+00,-1.442006587982177734e+00
2.995706081390380859e+00,2.058546066284179688e+00
7.892047166824340820e-01,-1.430473923683166504e+00
-2.331764250993728638e-02,-1.225838303565979004e+00
3.251494646072387695e+00,1.692358732223510742e+00
-2.417531609535217285e-01,-2.819422483444213867e+00
2.493941783905029297e+00,1.047262430191040039e+00
-2.864651203155517578e+00,2.867280542850494385e-01
1.378195643424987793e+00,-2.138439655303955078e+00
1.963113427162170410e+00,2.054358422756195068e-01
-3.522476673126220703e+00,1.632425546646118164e+00
-3.585340499877929688e+00,8.649140596389770508e-01
2.651049852371215820e+00,7.480581998825073242e-01
-2.216463327407836914e+00,1.399694532155990601e-01
2.037526369094848633e+00,-1.406678080558776855e+00
1.221076250076293945e+00,1.668525934219360352e+00
3.068824768066406250e+00,1.194168925285339355e+00
