-3.126594543457031250e+00,2.729089021682739258e+00,1.046358346939086914e+00
-7.337369918823242188e-01,-9.084112644195556641e-01,3.010956943035125732e-01
2.295346975326538086e+00,9.528430104255676270e-01,1.169760107994079590e+00
1.581509828567504883e+00,-1.297493815422058105e+00,1.821294069290161133e+00
-1.343469858169555664e+00,-8.783315420150756836e-01,3.080862045288085938e+00
1.024952173233032227e+00,8.266280889511108398e-01,1.939780950546264648e+00
6.524657011032104492e-01,1.986458003520965576e-01,-6.043698191642761230e-01
-2.967838764190673828e+00,5.107303857803344727e-01,9.276571273803710938e-01
-2.734794616699218750e-01,-2.038370132446289062e+00,1.428320109844207764e-01
-2.606693744659423828e+00,2.592576980590820312e+00,-8.472135066986083984e-01
1.609694361686706543e+00,-1.260108798742294312e-01,-1.836631074547767639e-02
-5.141561031341552734e-01,-2.461465835571289062e+00,-5.940121412277221680e-01
2.175708532333374023e+00,-3.290266990661621094e-01,-1.917175650596618652e+00
8.962137699127197266e-01,-8.681555390357971191e-01,6.119492053985595703e-01
1.415593862533569336e+00,-7.898071408271789551e-01,-1.315709590911865234e+00
1.134824305772781372e-01,-1.623343706130981445e+00,-2.069867372512817383e+00
2.206955194473266602e+00,2.220579832792282104e-01,-1.024520397186279297e+00
-1.191489696502685547e+00,-5.296001955866813660e-02,-9.740488529205322266e-01
4.157952785491943359e+00,2.129286289215087891e+00,-1.113150835037231445e+00
-5.471280217170715332e-01,-2.311472892761230469e+00,2.105111598968505859e+00
-2.062676429748535156e+00,-9.708991050720214844e-01,-1.680560469627380371e+00
1.151228308677673340e+00,-2.157070159912109375e+00,4.760651886463165283e-01
-3.807972431182861328e+00,2.509245872497558594e-01,1.491029262542724609e-01
-7.923762202262878418e-01,-2.873138427734375000e+00,-4.164196491241455078e+00
-3.872995138168334961e+00,6.453967690467834473e-01,-1.355176448822021484e+00
2.229689121246337891e+00,1.645546913146972656e+00,2.303406298160552979e-01
2.150711536407470703e+00,-1.579993724822998047e+00,-1.329778134822845459e-01
-2.380958080291748047e+00,1.329086899757385254e+00,-5.034602060914039612e-02
1.275692343711853027e+00,5.097705721855163574e-01,4.644402980804443359e+00
1.140494108200073242e+00,1.770596742630004883e+00,3.679516911506652832e-02
3.112159252166748047e+00,1.718457818031311035e+00,-3.523521125316619873e-01
-4.910283684730529785e-01,-2.077040910720825195e+00,1.289673566818237305e+00
1.401580810546875000e+00,6.660823822021484375e-01,4.649440050125122070e-01
9.201722145080566406e-01,-2.569199562072753906e+00,-1.064888954162597656e+00
-3.554925918579101562e+00,1.775291323661804199e+00,-1.227311640977859497e-01
-1.290264129638671875e+00,3.280694961547851562e+00,1.068988561630249023e+00
-1.888075590133666992e+00,1.746368646621704102e+00,1.206893563270568848e+00
7.264257669448852539e-01,-1.480996131896972656e+00,9.280139207839965820e-01
