1.302349269390106201e-01,3.009816110134124756e-01
8.410243988037109375e-01,7.375705242156982422e-01
3.819016218185424805e-01,4.178582131862640381e-01
6.955623626708984375e-01,8.881452679634094238e-01
6.433085203170776367e-01,5.374197959899902344e-01
8.786710500717163086e-01,1.158571988344192505e-01
3.084713518619537354e-01,1.086039766669273376e-01
3.377092778682708740e-01,5.585465431213378906e-01
8.615059852600097656e-01,4.257265627384185791e-01
2.885859906673431396e-01,2.065833956003189087e-01
6.419520378112792969e-01,3.775824606418609619e-01
4.046647548675537109e-01,3.865706622600555420e-01
6.014307141304016113e-01,6.104178428649902344e-01
5.790491104125976562e-01,2.866669893264770508e-01
2.564740180969238281e-01,8.628377914428710938e-01
6.694193482398986816e-01,5.910958647727966309e-01
3.589277863502502441e-01,7.125612497329711914e-01
1.568237394094467163e-01,3.529540002346038818e-01
7.228322029113769531e-01,2.529770433902740479e-01
3.835603296756744385e-01,3.397336006164550781e-01
2.117883861064910889e-01,3.219595551490783691e-01
4.617894291877746582e-01,1.822218149900436401e-01
5.074582695960998535e-01,7.892070412635803223e-01
4.209692776203155518e-01,7.629858255386352539e-01
6.286193728446960449e-01,5.935187339782714844e-01
8.868455290794372559e-01,5.287193059921264648e-01
8.864060044288635254e-01,5.801054835319519043e-01
5.231628417968750000e-01,1.402042061090469360e-01
4.134579896926879883e-01,8.093436360359191895e-01
1.340834647417068481e-01,5.459763407707214355e-01
6.352880597114562988e-01,5.700356364250183105e-01
2.344510108232498169e-01,5.478250980377197266e-01
8.413603901863098145e-01,6.196992397308349609e-01
6.295262575149536133e-01,7.446559071540832520e-01
5.322446227073669434e-01,1.714796721935272217e-01
6.511702537536621094e-01,4.444987475872039795e-01
8.307446837425231934e-01,2.869295477867126465e-01
8.229538202285766602e-01,6.656332015991210938e-01
3.937247991561889648e-01,1.840153038501739502e-01
4.964800179004669189e-01,1.588209122419357300e-01
3.879190385341644287e-01,8.133005499839782715e-01
3.470567464828491211e-01,1.390944570302963257e-01
8.341367244720458984e-01,2.618813216686248779e-01
8.948181271553039551e-01,5.547341108322143555e-01
7.708237767219543457e-01,6.609043478965759277e-01
8.453112244606018066e-01,2.066746056079864502e-01
8.503136038780212402e-01,1.862397789955139160e-01
1.493175178766250610e-01,4.761890769004821777e-01
7.653591632843017578e-01,7.792081236839294434e-01
3.381191790103912354e-01,5.318098664283752441e-01
8.494551181793212891e-01,1.726575046777725220e-01
8.458288908004760742e-01,3.367187678813934326e-01
8.341290950775146484e-01,3.003546893596649170e-01
1.634987741708755493e-01,3.129624128341674805e-01
3.468462228775024414e-01,8.164479136466979980e-01
8.503286838531494141e-01,1.597449481487274170e-01
3.507216870784759521e-01,4.967754483222961426e-01
6.336016654968261719e-01,8.522149324417114258e-01
3.221828639507293701e-01,8.245328068733215332e-01
3.039335310459136963e-01,8.298118710517883301e-01
4.185710549354553223e-01,7.780485749244689941e-01
4.173576533794403076e-01,7.900909185409545898e-01
8.417312502861022949e-01,7.065075635910034180e-01
2.316654622554779053e-01,2.652279734611511230e-01
2.892284691333770752e-01,1.270373314619064331e-01
4.164453148841857910e-01,8.008967638015747070e-01
8.642035126686096191e-01,1.462503969669342041e-01
6.991176009178161621e-01,8.150965571403503418e-01
5.800650119781494141e-01,3.552322685718536377e-01
8.757301568984985352e-01,4.847294092178344727e-01
3.436560630798339844e-01,6.325632929801940918e-01
2.890502512454986572e-01,8.281203508377075195e-01
2.804437875747680664e-01,8.394400477409362793e-01
8.500076532363891602e-01,3.666198253631591797e-01
6.925959587097167969e-01,8.631606698036193848e-01
1.598615497350692749e-01,5.461836457252502441e-01
8.220988512039184570e-01,7.128536105155944824e-01
2.737949788570404053e-01,8.530738949775695801e-01
1.423945575952529907e-01,3.203057348728179932e-01
5.087992548942565918e-01,1.399832963943481445e-01
8.403557538986206055e-01,3.210494220256805420e-01
8.743958473205566406e-01,1.340807080268859863e-01
4.993678331375122070e-01,1.496737301349639893e-01
2.965976297855377197e-01,8.290452957153320312e-01
1.344604790210723877e-01,5.232400298118591309e-01
8.629090189933776855e-01,6.039193868637084961e-01
3.136866986751556396e-01,3.532489836215972900e-01
6.460574269294738770e-01,4.029038548469543457e-01
3.340995311737060547e-01,1.262306421995162964e-01
1.849164962768554688e-01,3.119950592517852783e-01
5.279391407966613770e-01,1.556107997894287109e-01
8.510276079177856445e-01,7.214903831481933594e-01
4.607090950012207031e-01,7.723633646965026855e-01
3.430106639862060547e-01,5.459811687469482422e-01
2.682395279407501221e-01,8.557454347610473633e-01
3.584917485713958740e-01,3.730179965496063232e-01
5.169590711593627930e-01,1.400294005870819092e-01
1.464013010263442993e-01,3.134109079837799072e-01
2.643947601318359375e-01,8.591052293777465820e-01
8.764076232910156250e-01,1.237463355064392090e-01
2.603447735309600830e-01,8.610525727272033691e-01
6.272377967834472656e-01,3.616077303886413574e-01
3.238794505596160889e-01,1.208139806985855103e-01
6.729777455329895020e-01,8.739575147628784180e-01
3.190442025661468506e-01,1.155546531081199646e-01
6.293687820434570312e-01,5.828682780265808105e-01
6.345857977867126465e-01,3.698500990867614746e-01
1.356620639562606812e-01,3.060993552207946777e-01
8.805246949195861816e-01,5.052145123481750488e-01
4.908355772495269775e-01,3.764471113681793213e-01
4.448859989643096924e-01,3.835242092609405518e-01
1.831237375736236572e-01,3.392217755317687988e-01
8.902356624603271484e-01,5.420703291893005371e-01
8.036468029022216797e-01,7.575155496597290039e-01
8.460232019424438477e-01,7.295125722885131836e-01
3.287112712860107422e-01,1.233818978071212769e-01
6.942180395126342773e-01,8.762215971946716309e-01
2.847470045089721680e-01,8.337801694869995117e-01
8.901358842849731445e-01,5.655746459960937500e-01
8.699231743812561035e-01,1.400866806507110596e-01
4.979239106178283691e-01,1.542473137378692627e-01
5.705299377441406250e-01,8.207110166549682617e-01
8.315616250038146973e-01,7.252120971679687500e-01
2.584093809127807617e-01,8.619451522827148438e-01
6.150250434875488281e-01,6.019682884216308594e-01
1.363147497177124023e-01,3.106436729431152344e-01
