-3.372658252716064453e+00,6.393696069717407227e-01,-1.138477921485900879e+00
-1.302414059638977051e+00,-8.992985486984252930e-01,2.619304180145263672e+00
2.594272851943969727e+00,9.007778763771057129e-01,-1.146695137023925781e+00
2.210112810134887695e+00,-1.904101073741912842e-01,-8.761024475097656250e-01
1.182246804237365723e+00,3.892234265804290771e-01,-1.565276086330413818e-01
1.722900867462158203e+00,-1.274359583854675293e+00,-1.360537171363830566e+00
1.772729158401489258e+00,7.999539375305175781e-02,8.899738788604736328e-01
8.912758231163024902e-01,-1.544734239578247070e+00,5.884525775909423828e-01
-2.426265180110931396e-01,-2.659875631332397461e+00,9.506558179855346680e-01
3.374181687831878662e-01,-2.206152915954589844e+00,-1.287123560905456543e-01
-2.317023754119873047e+00,2.551461935043334961e+00,9.687038064002990723e-01
2.256644010543823242e+00,1.192041993141174316e+00,9.993091821670532227e-01
-2.061788082122802734e+00,-5.148764252662658691e-01,-1.277021408081054688e+00
-3.218603610992431641e+00,7.642045617103576660e-01,1.280298590660095215e+00
2.163648128509521484e+00,9.501667618751525879e-01,-1.476009488105773926e-01
2.884757041931152344e+00,1.114369273185729980e+00,-2.792681753635406494e-01
-1.439496874809265137e+00,-7.969049811363220215e-01,-8.055254817008972168e-01
-2.438080787658691406e+00,4.420770406723022461e-01,-5.959221124649047852e-01
1.460761070251464844e+00,5.486066341400146484e-01,3.735366106033325195e+00
-1.243069171905517578e-01,-2.456175804138183594e+00,-2.966982364654541016e+00
1.348177552223205566e+00,-9.492452144622802734e-01,1.396033406257629395e+00
-2.698424339294433594e+00,8.987154960632324219e-01,-1.052758574485778809e+00
1.789466500282287598e+00,-6.233367323875427246e-01,-1.205789595842361450e-01
-1.512237191200256348e+00,-1.611466765403747559e+00,-7.301196455955505371e-03
2.800070285797119141e+00,1.328398704528808594e+00,-6.565732359886169434e-01
2.188984155654907227e+00,1.730741977691650391e+00,4.075533151626586914e-01
2.761228680610656738e-01,-1.007324099540710449e+00,1.190729498863220215e+00
3.720104694366455078e+00,2.327090263366699219e+00,-5.878668427467346191e-01
7.179374694824218750e-01,-2.242578029632568359e+00,-1.205042004585266113e+00
-1.443234324455261230e+00,-1.607030987739562988e+00,8.895316123962402344e-01
-3.445312500000000000e+00,1.035940408706665039e+00,-2.318437993526458740e-01
-2.831239402294158936e-01,-2.110849857330322266e+00,7.253792881965637207e-01
-2.869450747966766357e-01,-2.477801799774169922e+00,-5.169279575347900391e-01
8.997051715850830078e-01,-2.061894655227661133e+00,-1.043466329574584961e-01
-2.555717706680297852e+00,2.239820480346679688e+00,-6.347556710243225098e-01
3.023724317550659180e+00,1.200896739959716797e+00,-9.174402952194213867e-01
-8.328331112861633301e-01,-2.018701553344726562e+00,1.449140429496765137e+00
1.966292262077331543e+00,6.729009151458740234e-01,1.433591723442077637e+00
-9.115191102027893066e-01,-1.330135703086853027e+00,1.998299956321716309e+00
-6.929789483547210693e-02,-2.442255496978759766e+00,-9.657668471336364746e-01
-5.009316205978393555e-01,-2.368717670440673828e+00,-1.546559691429138184e+00
-3.282252311706542969e+00,1.783763766288757324e+00,-3.304102718830108643e-01
1.583675622940063477e+00,7.418022751808166504e-01,2.969512641429901123e-01
1.836705803871154785e+00,-1.486642599105834961e+00,1.550739109516143799e-01
1.229107499122619629e+00,9.267544001340866089e-02,-5.108627676963806152e-01
1.977709412574768066e+00,1.406454801559448242e+00,5.216337442398071289e-01
1.248321771621704102e+00,-1.743403911590576172e+00,5.008012056350708008e-01
6.163823008537292480e-01,-1.833963632583618164e+00,-1.956657171249389648e+00
-2.541176080703735352e+00,6.563832163810729980e-01,1.460035741329193115e-01
2.138506174087524414e+00,7.283881306648254395e-01,-9.758767485618591309e-01
-2.233981132507324219e+00,1.742549777030944824e+00,7.839840650558471680e-01
3.115941762924194336e+00,1.471213698387145996e+00,-3.997355103492736816e-01
-2.278614282608032227e+00,2.259857892990112305e+00,1.756826788187026978e-01
9.437485933303833008e-01,-1.281212806701660156e+00,1.144150972366333008e+00
-4.694659113883972168e-01,-2.215582132339477539e+00,1.239712715148925781e+00
-2.753103971481323242e+00,1.143868118524551392e-01,-1.053698658943176270e+00
1.745149612426757812e+00,1.372441172599792480e+00,1.543819308280944824e-01
-2.715090990066528320e+00,1.092186450958251953e+00,8.442832231521606445e-01
-1.205049276351928711e+00,-1.382311701774597168e+00,4.575550258159637451e-01
