-2.796569585800170898e+00,1.591994524002075195e+00
2.883071422576904297e+00,8.651741743087768555e-01
-1.239707827568054199e+00,8.985134959220886230e-02
7.655199766159057617e-01,-1.419160366058349609e+00
1.585375547409057617e+00,-9.970220923423767090e-01
-4.216919422149658203e+00,6.467764973640441895e-01
9.962425827980041504e-01,9.055430889129638672e-01
-1.059316873550415039e+00,3.488049507141113281e+00
5.251644849777221680e-01,-3.780806064605712891e+00
-3.443598031997680664e+00,1.520557999610900879e+00
1.021786689758300781e+00,-7.700345516204833984e-01
3.153892040252685547e+00,2.788425087928771973e-01
-1.668700575828552246e+00,-1.173892736434936523e+00
1.634099602699279785e+00,6.964823603630065918e-02
2.187857866287231445e+00,2.218733787536621094e+00
-2.878625392913818359e+00,1.974019169807434082e+00
-2.233110904693603516e+00,-1.278466343879699707e+00
-2.617467403411865234e+00,1.696375131607055664e+00
-1.904847502708435059e+00,1.439735293388366699e+00
-3.603595793247222900e-01,-1.931622147560119629e+00
1.470095515251159668e-01,-2.293266534805297852e+00
-1.247465729713439941e+00,-7.165771722793579102e-01
3.642878234386444092e-01,-1.045475721359252930e+00
3.391060352325439453e+00,1.169477105140686035e+00
2.086941480636596680e+00,1.079812526702880859e+00
-3.192391633987426758e+00,-2.244520485401153564e-01
-5.235063433647155762e-01,-2.362286806106567383e+00
-3.704439401626586914e-01,-2.777957201004028320e+00
-1.568462014198303223e+00,-1.800634145736694336e+00
5.168876051902770996e-01,2.895265519618988037e-01
2.540995597839355469e+00,1.931536644697189331e-01
-2.633900403976440430e+00,5.827614068984985352e-01
4.289710044860839844e+00,2.097621202468872070e+00
2.528437614440917969e+00,9.195555448532104492e-01
1.466877937316894531e+00,-7.694198489189147949e-01
-2.242469549179077148e+00,3.733157813549041748e-01
2.120143651962280273e+00,-1.899360179901123047e+00
-8.631133437156677246e-01,-3.010650396347045898e+00
-2.346953392028808594e+00,2.332148551940917969e+00
-3.055676460266113281e+00,3.510115742683410645e-01
1.226240992546081543e+00,1.753047466278076172e+00
-1.626820087432861328e+00,2.396743297576904297e+00
3.351121544837951660e-01,-2.156208515167236328e+00
-1.269715309143066406e+00,-1.847071290016174316e+00
7.786135077476501465e-01,-2.291331291198730469e+00
2.078319549560546875e+00,6.757639050483703613e-01
-1.752548933029174805e+00,-8.720965385437011719e-01
2.669320344924926758e+00,1.471679687500000000e+00
