4.472346972761442885e-07,9.999997019767761230e-01,1.022294163703918457e-01,1.642469502985477448e-02,1.722464896738529205e-02,7.619051635265350342e-02,4.220278933644294739e-03,1.353987865149974823e-02
-3.491291776299476624e-02,-8.166443705558776855e-01,-1.147299528121948242e+00,3.541600406169891357e-01,3.739571571350097656e-01,3.098353147506713867e-01,-1.257533073425292969e+00,-2.425658464431762695e+00
3.572255671024322510e-01,1.190618276596069336e-01,-2.237416952848434448e-01,9.638474881649017334e-02,1.681701093912124634e-01,2.173085212707519531e-01,-3.335752189159393311e-01,-4.699861705303192139e-01
9.958369135856628418e-01,1.940478105098009109e-03,6.966252624988555908e-02,3.111145794391632080e-01,3.677808046340942383e-01,7.962174713611602783e-02,4.248773455619812012e-01,6.973312050104141235e-02
3.786365687847137451e-01,6.767931580543518066e-01,4.790788143873214722e-02,6.670557707548141479e-02,8.968526870012283325e-02,9.438663721084594727e-02,1.267184223979711533e-02,2.298680134117603302e-02
1.836227625608444214e-02,4.850160181522369385e-01,3.418149426579475403e-02,2.769704535603523254e-02,4.087431356310844421e-02,3.627316281199455261e-02,6.984970532357692719e-03,1.689337380230426788e-02
9.986252188682556152e-01,9.880075454711914062e-01,2.055366784334182739e-01,6.139210462570190430e-01,7.815393805503845215e-01,3.710770979523658752e-02,7.997900843620300293e-01,6.233703717589378357e-02
2.816157042980194092e-01,7.942599654197692871e-01,1.280742883682250977e-01,1.233235672116279602e-01,1.025299951434135437e-01,3.468047082424163818e-01,6.932526361197233200e-03,1.032020002603530884e-01
1.959942281246185303e-02,5.888860821723937988e-01,2.123585790395736694e-01,1.586180031299591064e-01,1.121608540415763855e-01,7.006999850273132324e-01,2.137121185660362244e-02,9.416259825229644775e-02
1.825569779612123966e-03,9.976200461387634277e-01,8.416323363780975342e-02,5.609790235757827759e-02,4.444763064384460449e-02,2.233560979366302490e-01,2.156991697847843170e-02,3.040218539535999298e-02
5.429584980010986328e-01,8.986589312553405762e-01,5.810367316007614136e-02,1.138568297028541565e-01,1.121440976858139038e-01,9.399704635143280029e-02,3.701854124665260315e-02,8.064534515142440796e-02
6.459760665893554688e-01,9.093001484870910645e-01,5.322360619902610779e-02,1.222344338893890381e-01,1.224722117185592651e-01,8.368972688913345337e-02,6.107539683580398560e-02,6.911519914865493774e-02
7.603994011878967285e-01,9.099287986755371094e-01,4.600914195179939270e-02,1.244778782129287720e-01,1.315184086561203003e-01,6.283755600452423096e-02,9.542527049779891968e-02,5.318525806069374084e-02
1.440332416677847505e-04,9.895081166177988052e-05,4.469914734363555908e-01,5.497802793979644775e-02,4.785626754164695740e-02,8.805853128433227539e-02,1.988798938691616058e-02,4.495193809270858765e-02
1.307209822698496282e-05,9.999951720237731934e-01,1.684805005788803101e-01,3.180481866002082825e-02,2.207808755338191986e-02,1.410703063011169434e-01,1.061759516596794128e-02,2.048184908926486969e-02
9.033812284469604492e-01,7.398421168327331543e-01,5.793926864862442017e-02,1.162184178829193115e-01,1.393562406301498413e-01,4.445549100637435913e-02,1.361857056617736816e-01,3.711495921015739441e-02
1.317503774771466851e-04,9.999532103538513184e-01,4.854419231414794922e-01,4.362359046936035156e-01,1.788332462310791016e-01,4.246400296688079834e-01,3.438177704811096191e-02,6.178015470504760742e-01
9.906099438667297363e-01,5.298832058906555176e-01,8.169134706258773804e-02,8.862715959548950195e-02,1.143984049558639526e-01,2.412176690995693207e-02,1.270356923341751099e-01,2.663111314177513123e-02
9.330343604087829590e-01,8.461868762969970703e-01,9.147182852029800415e-02,1.121047064661979675e-01,1.301544457674026489e-01,3.263526782393455505e-02,1.329955160617828369e-01,3.984681889414787292e-02
9.999588131904602051e-01,9.999594688415527344e-01,1.058824267238378525e-02,5.721984058618545532e-02,1.132383495569229126e-01,8.989325724542140961e-03,1.015151813626289368e-01,2.269338071346282959e-02
9.996771812438964844e-01,9.996698498725891113e-01,2.564712613821029663e-02,1.388441622257232666e-01,2.576504647731781006e-01,2.561175636947154999e-02,3.306233882904052734e-01,2.061063237488269806e-02
4.413643479347229004e-01,7.260528206825256348e-02,5.356355011463165283e-02,8.983400464057922363e-02,1.199839860200881958e-01,6.688609719276428223e-02,8.445193618535995483e-02,1.448405999690294266e-02
9.762397408485412598e-01,9.775946140289306641e-01,1.297242045402526855e-01,1.193919777870178223e-01,1.281729489564895630e-01,3.181008994579315186e-02,1.325180977582931519e-01,2.964640781283378601e-02
9.996805787086486816e-01,9.996930956840515137e-01,3.286633789539337158e-01,7.697665691375732422e-02,7.568127661943435669e-02,1.609545573592185974e-02,5.202118307352066040e-02,4.197801277041435242e-02
1.114352643489837646e-01,3.382068872451782227e-01,6.015181913971900940e-02,3.013180941343307495e-02,5.543088912963867188e-02,7.632622122764587402e-02,-7.852854905650019646e-04,5.637861788272857666e-03
1.147474563367723022e-06,9.999995827674865723e-01,5.754449591040611267e-02,1.608205959200859070e-02,1.922981627285480499e-02,6.419587135314941406e-02,1.175264734774827957e-02,2.686776220798492432e-02
3.238925637560896575e-05,9.999887347221374512e-01,2.442466020584106445e-01,2.427037246525287628e-02,3.054646588861942291e-02,5.525667592883110046e-02,1.072841230779886246e-02,2.594491466879844666e-02
9.997948408126831055e-01,9.997945427894592285e-01,4.270910285413265228e-03,4.871052131056785583e-02,2.183237075805664062e-01,1.067586522549390793e-02,1.608868837356567383e-01,1.210849080234766006e-02
9.480807185173034668e-01,7.260814905166625977e-01,7.422416657209396362e-02,1.148436293005943298e-01,1.385919600725173950e-01,3.640419244766235352e-02,1.451075822114944458e-01,3.579307720065116882e-02
